ID,Name,Age,Nationality,Overall,Potential,Club, Value , Wage ,Special
191937,Kang Ji Yong,27.00,Korea Republic,63.00,63.00,Gangwon FC, 300K , 1K ,1433.00
221378,C. Ramírez,29.00,Colombia,63.00,64.00,Atlético Huila, 325K , 1K ,1432.00
223938,K. Hazard,21.00,Belgium,63.00,73.00,Chelsea, 600K , 14K ,1565.00
227522,M. Fornari,22.00,Argentina,63.00,71.00,Bahía Blanca, 550K , 2K ,1537.00
234178,L. Abram,21.00,Peru,63.00,72.00,, $-   , $-   ,1369.00
235970,Mario González,21.00,Spain,63.00,73.00,Villarreal CF, 600K , 5K ,1456.00
208835,Y. M'Changama,26.00,Comoros,63.00,64.00,GFC Ajaccio, 425K , 2K ,1650.00
239043,U. Bozok,20.00,France,63.00,77.00,Nîmes Olympique, 825K , 1K ,1481.00
202180,L. McAlinden,23.00,Republic of Ireland,63.00,70.00,Exeter City, 525K , 3K ,1504.00
231108,S. Hefti,19.00,Switzerland,63.00,80.00,FC St. Gallen, 725K , 2K ,1549.00
232644,F. Colela,22.00,Argentina,63.00,73.00,Banfield, 575K , 3K ,1783.00
239556,K. John,18.00,Nigeria,63.00,75.00,Rio Ave FC, 525K , 1K ,1416.00
184772,M. Centeno,27.00,Mexico,63.00,65.00,Deportivo Toluca, 300K , 3K ,1019.00
191684,Jung San,28.00,Korea Republic,63.00,63.00,Incheon United FC, 260K , 1K ,1045.00
211141,N. Al Subhi,27.00,Saudi Arabia,63.00,63.00,Al Qadisiyah, 300K , 3K ,1565.00
101317,M. Ratajczak,35.00,Germany,63.00,63.00,SC Paderborn 07, 90K , 1K ,1031.00
232901,M. Ali,19.00,England,63.00,75.00,Vitesse, 625K , 1K ,1634.00
235973,S. Szymański,18.00,Poland,63.00,80.00,Legia Warszawa, 750K , 1K ,1543.00
211398,M. Caillard,23.00,France,63.00,69.00,En Avant de Guingamp, 375K , 3K ,994.00
233158,Y. Misao,26.00,Japan,63.00,66.00,Kashima Antlers, 375K , 2K ,1722.00
241094,R. Rivas,18.00,Honduras,63.00,74.00,Brescia, 575K , 6K ,1534.00
209607,G. Fabiano,32.00,Italy,63.00,63.00,F.B.C. Unione Venezia, 290K , 1K ,1571.00
213959,E. Andersson,21.00,Sweden,63.00,71.00,IK Sirius, 550K , 1K ,1641.00
225735,D. Baumann,22.00,Germany,63.00,69.00,Würzburger FV, 525K , 1K ,1530.00
229319,J. Cádiz,21.00,Venezuela,63.00,71.00,Moreirense FC, 550K , 1K ,1416.00
176839,E. Nouri,31.00,Azerbaijan,63.00,63.00,Kalmar FF, 240K , 1K ,1629.00
189895,Vallès,27.00,Spain,63.00,63.00,Sandefjord Fotball, 375K , 1K ,1759.00
227528,B. Romero,26.00,Argentina,63.00,65.00,Argentinos Juniors, 450K , 3K ,1592.00
239048,H. Akbunar,23.00,Turkey,63.00,70.00,Göztepe, 525K , 3K ,1487.00
150729,R. Lowe,38.00,England,63.00,63.00,Bury, 130K , 2K ,1622.00
224969,L. Ndao,22.00,Senegal,63.00,69.00,Valenciennes FC, 525K , 1K ,1705.00
212170,M. Desler,22.00,Denmark,63.00,72.00,Odense Boldklub, 475K , 2K ,1740.00
238282,M. Coulibaly,18.00,Senegal,63.00,83.00,Pescara, 750K , 3K ,1692.00
199627,H. Pell,25.00,England,63.00,67.00,Cheltenham Town, 475K , 3K ,1729.00
207563,P. Diouf,28.00,Senegal,63.00,63.00,Kalmar FF, 375K , 1K ,1593.00
216779,F. Ruberto,24.00,Switzerland,63.00,69.00,FC Thun, 375K , 2K ,1013.00
158667,T. Bröker,32.00,Germany,63.00,63.00,MSV Duisburg, 290K , 2K ,1646.00
183499,Y. Amankwah,28.00,Norway,63.00,64.00,Hobro IK, 325K , 2K ,1296.00
193739,I. Pękalski,26.00,Sweden,63.00,66.00,Oxford United, 450K , 2K ,1736.00
233164,A. Muric,18.00,Switzerland,63.00,81.00,Manchester City, 625K , 5K ,1066.00
186572,W. Atkinson,28.00,England,63.00,63.00,Mansfield Town, 375K , 4K ,1695.00
233165,M. Beerman,18.00,Malta,63.00,80.00,Rangers, 675K , 4K ,1583.00
235981,P. Burner,21.00,France,63.00,76.00,OGC Nice, 625K , 4K ,1589.00
191437,A. Al Mazaidi,31.00,Saudi Arabia,63.00,63.00,Al Fateh, 220K , 4K ,1005.00
198606,T. Andreassen,34.00,Norway,63.00,63.00,FK Haugesund, 180K , 1K ,1760.00
225486,L. Béland-Goyette,21.00,Canada,63.00,69.00,Montreal Impact, 500K , 1K ,1715.00
226510,D. Grétarsson,21.00,Iceland,63.00,72.00,Aalesunds FK, 500K , 1K ,1706.00
171982,C. Andrew,30.00,England,63.00,63.00,Rochdale, 350K , 2K ,1689.00
225999,F. Lesniak,21.00,Slovakia,63.00,76.00,Aalborg BK, 625K , 2K ,1612.00
210640,S. Henriksen,25.00,Denmark,63.00,69.00,FC Helsingør, 425K , 2K ,1480.00
216272,D. Williams,29.00,England,63.00,63.00,Dundee FC, 350K , 2K ,1604.00
236752,D. Bamba,22.00,Ivory Coast,63.00,70.00,Kristiansund BK, 525K , 1K ,1569.00
229073,J. Dacres-Cogley,21.00,England,63.00,73.00,Birmingham City, 525K , 4K ,1679.00
181457,C. Robertson,30.00,Scotland,63.00,63.00,Swindon Town, 270K , 3K ,1432.00
219346,A. Barbaro,25.00,Argentina,63.00,66.00,FC SKA-Energiya Khabarovsk, 475K , 4K ,1643.00
228818,V. Kováč,26.00,Slovakia,63.00,66.00,SV Wehen Wiesbaden, 375K , 1K ,1554.00
236242,D. Wayar,23.00,Bolivia,63.00,66.00,, $-   , $-   ,1549.00
237522,Jorge Cuenca,17.00,Spain,63.00,81.00,FC Barcelona B, 650K , 1K ,1465.00
240082,M. Lysov,19.00,Russia,63.00,69.00,Lokomotiv Moscow, 400K , 4K ,1694.00
177618,J. Wright,27.00,England,63.00,64.00,Southend United, 425K , 2K ,1755.00
212435,Yeon Jei Min,24.00,Korea Republic,63.00,67.00,Jeonnam Dragons, 400K , 1K ,1417.00
222419,J. Marchioni,24.00,Argentina,63.00,69.00,Club Atlético Patronato, 500K , 3K ,1688.00
160211,G. Lanfuente,29.00,Chile,63.00,63.00,CD Huachipato, 350K , 2K ,1723.00
232659,L. Opdam,21.00,Netherlands,63.00,73.00,AZ Alkmaar, 525K , 2K ,1576.00
237779,T. Yamashita,29.00,Japan,63.00,63.00,Cerezo Osaka, 290K , 1K ,1395.00
177363,C. Alcock,29.00,England,63.00,63.00,Doncaster Rovers, 290K , 2K ,1556.00
199636,M. Guezoui,28.00,France,63.00,63.00,Valenciennes FC, 375K , 1K ,1448.00
223956,R. Cota,21.00,Mexico,63.00,73.00,Cruz Azul, 600K , 4K ,1640.00
232916,K. Ogawa,24.00,Japan,63.00,66.00,Vissel Kobe, 475K , 1K ,1685.00
234196,J. Bruijn,20.00,Netherlands,63.00,70.00,SC Heerenveen, 525K , 2K ,1648.00
199893,M. Stamnestrø,25.00,Norway,63.00,68.00,Rosenborg BK, 475K , 2K ,1700.00
213717,P. Forsell,26.00,Finland,63.00,64.00,Örebro SK, 425K , 1K ,1640.00
153045,O. Lie,29.00,Norway,63.00,63.00,Aalesunds FK, 290K , 1K ,1576.00
221397,Dani Molina,21.00,Spain,63.00,76.00,RC Celta de Vigo, 625K , 3K ,1741.00
229845,J. Sabbatini,29.00,Italy,63.00,63.00,FC Lugano, 350K , 2K ,1659.00
238805,F. Hansch,21.00,Germany,63.00,69.00,Chemnitzer FC, 525K , 1K ,1551.00
187605,I. Gorbatenko,28.00,Russia,63.00,63.00,Arsenal Tula, 375K , 5K ,1816.00
189909,S. Slocombe,29.00,England,63.00,63.00,Bristol Rovers, 250K , 2K ,1082.00
212438,Kim Dae Gyeong,25.00,Korea Republic,63.00,64.00,Incheon United FC, 450K , 1K ,1641.00
228310,T. Deng,20.00,Australia,63.00,72.00,Melbourne Victory, 500K , 1K ,1481.00
234198,D. Dankerlui,20.00,Netherlands,63.00,72.00,Ajax, 500K , 2K ,1622.00
234710,D. Lamkel Ze,20.00,Cameroon,63.00,70.00,Chamois Niortais FC, 525K , 1K ,1730.00
240598,Sergio Sánchez,21.00,Spain,63.00,70.00,SD Huesca, 525K , 2K ,1468.00
195286,J. Edmundsson,25.00,Faroe Islands,63.00,66.00,Odense Boldklub, 475K , 3K ,1625.00
200663,O. Tounkara,27.00,France,63.00,63.00,La Berrichonne de Châteauroux, 400K , 2K ,1613.00
204248,C. Gameiro,24.00,Australia,63.00,68.00,Brisbane Roar, 500K , 2K ,1647.00
230872,M. Svilar,17.00,Belgium,63.00,83.00,SL Benfica, 600K , 1K ,1184.00
235224,Álex Zalaya,19.00,Spain,63.00,76.00,Real Zaragoza, 625K , 1K ,1417.00
120280,S. Rasmussen,34.00,Denmark,63.00,63.00,Aarhus GF, 150K , 2K ,1075.00
228057,L. Vega,21.00,Argentina,63.00,76.00,San Martín de San Juan, 625K , 2K ,1469.00
217050,R. Miller,25.00,Panama,63.00,69.00,Atletico Nacional Medellin, 425K , 1K ,1412.00
221658,A. Sharahili,23.00,Saudi Arabia,63.00,72.00,Al Fateh, 500K , 5K ,1513.00
234458,C. Quintana,29.00,Argentina,63.00,63.00,Talleres de Cordoba, 290K , 3K ,1356.00
189658,A. Basta,28.00,Poland,63.00,63.00,Sandecja Nowy Sącz, 290K , 1K ,1638.00
200411,L. Williams,24.00,England,63.00,69.00,Scunthorpe United, 500K , 2K ,1550.00
206555,C. Pym,22.00,England,63.00,74.00,Exeter City, 500K , 2K ,1094.00
229083,C. Jakobsen,24.00,Denmark,63.00,69.00,SønderjyskE, 500K , 3K ,1547.00
229851,A. Al Bulayhi,27.00,Saudi Arabia,63.00,63.00,Al Hilal, 300K , 6K ,1337.00
164571,C. Rolfe,34.00,United States,63.00,63.00,D.C. United, 190K , 2K ,1687.00
237275,W. Hume,23.00,United States,63.00,69.00,FC Dallas, 425K , 1K ,1353.00
240347,A. Gnahoua,25.00,England,63.00,66.00,Shrewsbury, 475K , 1K ,1536.00
226268,F. Dimarco,19.00,Italy,63.00,77.00,FC Sion, 700K , 2K ,1612.00
231388,L. Algozino,21.00,Argentina,63.00,72.00,Unión de Santa Fe, 575K , 2K ,1601.00
237788,K. Mukuhara,27.00,Japan,63.00,63.00,Sanfrecce Hiroshima, 300K , 1K ,1478.00
181468,D. Bouzanis,26.00,Australia,63.00,64.00,Melbourne City, 300K , 2K ,1143.00
209629,K. Nsor,24.00,Ghana,63.00,67.00,Moreirense FC, 500K , 1K ,1404.00
226781,K. Shelton,24.00,United States,63.00,69.00,New York City Football Club, 500K , 2K ,1571.00
235485,Thierry Graça,22.00,Cape Verde,63.00,72.00,Estoril Praia, 425K , 1K ,897.00
211166,J. Whatmough,21.00,England,63.00,77.00,Portsmouth, 725K , 2K ,1450.00
220894,G. Thomas,20.00,Wales,63.00,77.00,Leicester City, 800K , 9K ,1669.00
238558,T. Warschewski,19.00,Germany,63.00,79.00,SC Preußen Münster, 800K , 1K ,1497.00
186590,J. O'Toole,28.00,Republic of Ireland,63.00,63.00,Northampton Town, 375K , 2K ,1743.00
152031,T. Kortegaard,32.00,Denmark,63.00,63.00,AC Horsens, 200K , 2K ,1797.00
232415,S. Kobayashi,26.00,Japan,63.00,63.00,Vegalta Sendai, 400K , 1K ,1650.00
235999,L. García,19.00,Colombia,63.00,72.00,Rayo Vallecano, 425K , 1K ,1207.00
240351,S. Moutoussamy,20.00,France,63.00,73.00,FC Nantes, 525K , 3K ,1625.00
192479,B. Reeves,25.00,Northern Ireland,63.00,68.00,Charlton Athletic, 500K , 3K ,1741.00
216288,S. Mrowca,23.00,Poland,63.00,69.00,SV Wehen Wiesbaden, 425K , 1K ,1661.00
220640,Abeledo,21.00,Spain,63.00,74.00,Málaga CF, 625K , 4K ,1470.00
101344,O. Fredrikson,35.00,Finland,63.00,63.00,Tromsø IL, 90K , 1K ,1105.00
189408,L. Rath,25.00,Austria,63.00,66.00,SV Mattersburg, 400K , 4K ,1639.00
216801,M. Bloom,29.00,United States,63.00,63.00,Atlanta United FC, 280K , 2K ,1558.00
217825,G. Fraser,22.00,Scotland,63.00,72.00,Partick Thistle F.C., 500K , 1K ,1750.00
220129,N. Ghandri,22.00,Tunisia,63.00,70.00,Royal Antwerp FC, 450K , 2K ,1536.00
220897,D. Clut,21.00,Australia,63.00,72.00,Newcastle Jets, 575K , 1K ,1623.00
240097,F. Downes,18.00,England,63.00,79.00,Ipswich Town, 750K , 2K ,1751.00
186849,J. O'Brien,29.00,Scotland,63.00,63.00,Ross County FC, 350K , 2K ,1754.00
212450,Park Yong Ji,24.00,Korea Republic,63.00,69.00,Incheon United FC, 500K , 1K ,1532.00
236258,N. Loyola,22.00,Peru,63.00,67.00,, $-   , $-   ,1627.00
202467,J. McBean,22.00,United States,63.00,73.00,LA Galaxy, 600K , 2K ,1557.00
222691,Seo Bo Min,27.00,Korea Republic,63.00,63.00,Pohang Steelers, 375K , 2K ,1568.00
236260,A. Santamaria,25.00,Peru,63.00,66.00,, $-   , $-   ,1692.00
183780,O. Lancashire,28.00,England,63.00,63.00,Swindon Town, 300K , 3K ,1389.00
228325,O. Berg,23.00,Norway,63.00,70.00,Odds BK, 500K , 1K ,1686.00
166117,C. Neal,31.00,England,63.00,63.00,Fleetwood Town, 220K , 2K ,1197.00
239589,W. Kanga,19.00,Ivory Coast,63.00,73.00,Angers SCO, 575K , 3K ,1525.00
239845,K. Galanopoulos,19.00,Greece,63.00,74.00,AEK Athens, 600K , 1K ,1690.00
199398,A. Wittwer,26.00,Switzerland,63.00,64.00,FC St. Gallen, 425K , 3K ,1815.00
199654,B. Janeczek,25.00,Austria,63.00,66.00,SCR Altach, 400K , 3K ,1501.00
221926,M. Araz,23.00,Switzerland,63.00,71.00,Atiker Konyaspor, 525K , 3K ,1668.00
206567,A. Campbell,22.00,England,63.00,71.00,Morecambe, 550K , 2K ,1563.00
210407,J. King,31.00,England,63.00,63.00,Stevenage, 250K , 3K ,1668.00
222183,Eddy Francis,26.00,China PR,63.00,64.00,Boavista FC, 350K , 2K ,1521.00
239336,D. Carvajal,28.00,Costa Rica,63.00,63.00,Albacete Balompié, 260K , 2K ,895.00
240872,M. Dube,24.00,South Africa,63.00,68.00,Orlando Pirates, 400K , 1K ,1563.00
240361,I. De Santis,20.00,Italy,63.00,78.00,Ascoli, 725K , 1K ,1414.00
190441,V. Bindia,27.00,Senegal,63.00,63.00,Sandefjord Fotball, 300K , 1K ,1732.00
210922,B. Al Seliteen,26.00,Saudi Arabia,63.00,63.00,Al Raed, 400K , 4K ,1661.00
213482,N. Kacharava,23.00,Georgia,63.00,69.00,Korona Kielce, 525K , 6K ,1431.00
222698,Park Dae Han,26.00,Korea Republic,63.00,66.00,Jeonnam Dragons, 375K , 1K ,1563.00
227050,T. Erlandsson,20.00,Sweden,63.00,75.00,AFC Eskilstuna, 525K , 3K ,1024.00
229098,T. Kaçar,23.00,Turkey,63.00,69.00,Osmanlıspor, 500K , 3K ,1578.00
229354,A. Ferati,19.00,Germany,63.00,76.00,FC Erzgebirge Aue, 700K , 3K ,1641.00
229610,R. Becker,20.00,Germany,63.00,75.00,Eintracht Braunschweig, 575K , 3K ,1578.00
234474,J. Mensah,22.00,Ghana,63.00,75.00,AC Horsens, 650K , 2K ,1563.00
201963,E. White,26.00,United States,63.00,63.00,New York City Football Club, 325K , 2K ,1632.00
220139,S. Szmodics,21.00,England,63.00,71.00,Colchester United, 550K , 3K ,1699.00
221675,C. Mosquera,26.00,Colombia,63.00,64.00,Patriotas Boyacá FC, 425K , 1K ,1625.00
159979,F. Baeda,33.00,Chile,63.00,63.00,San Luis de Quillota, 220K , 1K ,1691.00
241131,L. Justiniano,24.00,Bolivia,63.00,66.00,, $-   , $-   ,1535.00
199916,T. Eastman,25.00,England,63.00,66.00,Colchester United, 400K , 3K ,1429.00
220140,F. Kent,21.00,England,63.00,76.00,Colchester United, 625K , 2K ,1460.00
221932,M. Oesterhelweg,26.00,Germany,63.00,63.00,Sportfreunde Lotte, 400K , 1K ,1666.00
236780,A. Türkaslan,22.00,Turkey,63.00,70.00,Osmanlıspor, 375K , 2K ,866.00
237804,J. Tabidze,21.00,Georgia,63.00,70.00,FC Ufa, 450K , 4K ,1395.00
239852,D. Barreto,24.00,Paraguay,63.00,67.00,Alianza Petrolera, 475K , 1K ,1610.00
221165,Calderón,22.00,Spain,63.00,68.00,Getafe CF, 500K , 4K ,1496.00
221677,G. Martinez,27.00,Colombia,63.00,64.00,Corporación Club Deportivo Tuluá, 350K , 1K ,1657.00
231661,M. Tombakti,23.00,Saudi Arabia,63.00,70.00,Al Fayha, 450K , 3K ,1615.00
241133,J. Colina,30.00,Venezuela,63.00,63.00,, $-   , $-   ,1527.00
180717,L. Reddy,35.00,Australia,63.00,63.00,Perth Glory, 90K , 1K ,1029.00
221167,C. Dummigan,21.00,Northern Ireland,63.00,72.00,Oldham Athletic, 500K , 1K ,1543.00
231407,S. Donnellan,20.00,Republic of Ireland,63.00,75.00,Walsall, 575K , 8K ,1489.00
232175,D. Kozica,24.00,Sweden,63.00,69.00,Jönköpings Södra IF, 500K , 1K ,1578.00
167919,M. Done,28.00,Wales,63.00,63.00,Rochdale, 375K , 2K ,1743.00
237295,E. Latte Lath,18.00,Ivory Coast,63.00,83.00,Pescara, 750K , 1K ,1569.00
224496,G. Gutiérrez,27.00,Colombia,63.00,64.00,CPD Junior Barranquilla, 350K , 1K ,1542.00
237040,D. Nikolaou,18.00,Greece,63.00,75.00,Olympiakos CFP, 525K , 1K ,1427.00
191728,H. Storbæk,31.00,Norway,63.00,63.00,Sandefjord Fotball, 325K , 1K ,1800.00
203249,J. Valencia,22.00,Ecuador,63.00,70.00,Piast Gliwice, 525K , 2K ,1676.00
227825,Jang Dae Hee,23.00,Korea Republic,63.00,73.00,Ulsan Hyundai Horang-i, 450K , 1K ,1042.00
198642,D. Ulvestad,28.00,Norway,63.00,65.00,Kristiansund BK, 350K , 1K ,1468.00
202482,A. Rodman,30.00,England,63.00,63.00,Shrewsbury, 350K , 1K ,1578.00
216050,A. Gagliardi,27.00,Argentina,63.00,63.00,Chacarita Juniors, 375K , 3K ,1695.00
225010,G. Kyeremeh,22.00,Belgium,63.00,71.00,Oldham Athletic, 550K , 1K ,1562.00
190962,T. Aldred,26.00,Scotland,63.00,66.00,Bury, 375K , 2K ,1298.00
198899,João Pereira,27.00,Portugal,63.00,64.00,Odense Boldklub, 350K , 3K ,1717.00
216052,F. Coniglio,25.00,Argentina,63.00,68.00,Club Atlético Huracán, 500K , 3K ,1450.00
229364,Arellano,20.00,Spain,63.00,75.00,CA Osasuna, 575K , 2K ,1617.00
232436,M. Sanoh,21.00,Netherlands,63.00,69.00,Crawley Town, 500K , 2K ,1580.00
234484,L. Fosgaard,30.00,Denmark,63.00,63.00,Lyngby BK, 350K , 2K ,1551.00
208885,A. N'Diaye,26.00,France,63.00,63.00,Clermont Foot 63, 400K , 2K ,1535.00
212725,D. Smith,26.00,United States,63.00,64.00,New England Revolution, 425K , 2K ,1629.00
219637,Cantero,22.00,Spain,63.00,72.00,Villarreal CF, 425K , 3K ,1198.00
220149,T. Field,20.00,England,63.00,74.00,Bradford City, 550K , 6K ,1689.00
177397,N. Malić,29.00,Austria,63.00,63.00,SV Mattersburg, 290K , 4K ,1313.00
193013,J. Shea,26.00,England,63.00,68.00,Luton Town, 350K , 3K ,919.00
236790,R. Touzet,19.00,France,63.00,73.00,Angers SCO, 500K , 2K ,1442.00
239862,H. Sanhaji,23.00,Qatar,63.00,68.00,KAS Eupen, 500K , 2K ,1457.00
220407,M. Dúbravka,28.00,Slovakia,63.00,63.00,Sparta Praha, 260K , 1K ,1094.00
226295,B. Boutobba,18.00,France,63.00,72.00,Sevilla Atlético, 525K , 1K ,1489.00
229879,D. Romney,24.00,United States,63.00,70.00,LA Galaxy, 425K , 1K ,1598.00
231927,V. Zubarev,24.00,Russia,63.00,70.00,FC Ufa, 450K , 4K ,1630.00
232951,H. Nakagawa,22.00,Japan,63.00,70.00,Kashiwa Reysol, 525K , 3K ,1719.00
179703,M. Harrington,31.00,United States,63.00,63.00,Chicago Fire Soccer Club, 240K , 2K ,1724.00
206072,B. Miele,22.00,Republic of Ireland,63.00,74.00,Shamrock Rovers, 625K , 1K ,1737.00
225016,G. Di Noia,22.00,Italy,63.00,69.00,Cesena, 425K , 1K ,1624.00
236280,A. López,19.00,Mexico,63.00,73.00,Monterrey, 575K , 6K ,1590.00
214777,L. Díaz,25.00,Argentina,63.00,66.00,Tiburones Rojos de Veracruz, 475K , 2K ,1532.00
226041,C. Coimbra,28.00,Bolivia,63.00,63.00,, $-   , $-   ,1413.00
183545,C. Herd,28.00,Australia,63.00,63.00,Western Sydney Wanderers, 300K , 2K ,1689.00
221178,L. Enoh,24.00,Cameroon,63.00,66.00,Sporting Lokeren, 475K , 3K ,1713.00
230906,K. Osorio,23.00,Colombia,63.00,69.00,Deportivo Pasto, 500K , 1K ,1595.00
240122,Matheus,25.00,Brazil,63.00,67.00,Royal Antwerp FC, 400K , 2K ,1407.00
197883,P. Cowan-Hall,26.00,England,63.00,64.00,Wycombe Wanderers, 425K , 4K ,1688.00
201467,B. Gartland,30.00,Republic of Ireland,63.00,63.00,Dundalk, 270K , 1K ,1261.00
211707,P. McGinn,26.00,Scotland,63.00,64.00,Partick Thistle F.C., 350K , 2K ,1664.00
229883,O. Duarte,21.00,Colombia,63.00,72.00,Atlético Huila, 575K , 1K ,1482.00
236283,M. Borgnino,19.00,Argentina,63.00,78.00,Estudiantes de La Plata, 800K , 2K ,1559.00
192251,A. Barton,26.00,Republic of Ireland,63.00,65.00,Partick Thistle F.C., 450K , 2K ,1599.00
203004,Yang Han Been,25.00,Korea Republic,63.00,66.00,FC Seoul, 325K , 1K ,1073.00
212988,A. Deja,24.00,Poland,63.00,70.00,Cracovia, 450K , 1K ,1624.00
148732,A. Gabrielsen,31.00,Norway,63.00,63.00,Sandefjord Fotball, 250K , 1K ,1504.00
232444,N. Falasco,23.00,Italy,63.00,71.00,Avellino, 450K , 8K ,1600.00
199165,Yang Jun A,28.00,Korea Republic,63.00,63.00,Jeonnam Dragons, 300K , 2K ,1795.00
205053,R. McCabe,24.00,Scotland,63.00,68.00,Sligo Rovers, 475K , 1K ,1785.00
142333,M. McNulty,36.00,Republic of Ireland,63.00,63.00,Cork City, 50K , 1K ,1030.00
212989,S. Luštica,26.00,Australia,63.00,64.00,Western Sydney Wanderers, 425K , 2K ,1663.00
158973,L. Corti,36.00,Argentina,63.00,63.00,San Martín de San Juan, 50K , 1K ,860.00
230141,Muguruza,23.00,Spain,63.00,73.00,Real Sociedad, 600K , 5K ,1612.00
234749,Song Ju Hun,23.00,Korea Republic,63.00,69.00,Albirex Niigata, 425K , 1K ,1344.00
198142,O. Ayık,27.00,Turkey,63.00,63.00,Akhisar Belediyespor, 375K , 4K ,1632.00
235518,Bolaños,22.00,Spain,63.00,72.00,CD Tenerife, 550K , 2K ,1658.00
222463,O. Khan,20.00,England,63.00,75.00,Yeovil Town, 650K , 2K ,1530.00
231424,A. Arslan,23.00,Germany,62.00,71.00,VfL Osnabrück, 450K , 1K ,1638.00
232448,K. Seki,31.00,Japan,62.00,62.00,Vegalta Sendai, 180K , 1K ,905.00
233728,M. Doucouré,19.00,France,62.00,82.00,Borussia Mönchengladbach, 600K , 3K ,1445.00
203778,A. Horwath,30.00,United States,62.00,62.00,SK Brann, 190K , 1K ,1073.00
210690,P. Heigre,22.00,Norway,62.00,69.00,Strømsgodset IF, 325K , 1K ,1086.00
212994,R. Healey,22.00,Wales,62.00,71.00,Cardiff City, 475K , 5K ,1482.00
228610,O. Muzayil,24.00,Saudi Arabia,62.00,64.00,Al Ittihad, 300K , 5K ,1572.00
235010,João Pinho,25.00,Portugal,62.00,66.00,FC Paços de Ferreira, 280K , 2K ,980.00
204291,A. Nabi,23.00,England,62.00,68.00,Peterborough United, 425K , 2K ,1632.00
238083,Lim Min Hyeok,23.00,Korea Republic,62.00,70.00,Jeonnam Dragons, 325K , 1K ,876.00
232452,K. Hachisuka,26.00,Japan,62.00,62.00,Vegalta Sendai, 260K , 1K ,1444.00
235780,A. Sosa,17.00,Argentina,62.00,71.00,Banfield, 350K , 2K ,1416.00
200965,S. Altama,26.00,Chad,62.00,65.00,La Berrichonne de Châteauroux, 325K , 1K ,1674.00
215301,L. Jones,21.00,England,62.00,70.00,Liverpool, 400K , 11K ,1328.00
237317,R. Macek,20.00,Czech Republic,62.00,74.00,Cremonese, 525K , 1K ,1622.00
157190,J. Russell,32.00,Republic of Ireland,62.00,62.00,Sligo Rovers, 230K , 1K ,1727.00
224518,T. Ciğerci,22.00,Turkey,62.00,71.00,SpVgg Greuther Fürth, 475K , 2K ,1552.00
229126,J. Clarke,27.00,England,62.00,62.00,Bristol Rovers, 260K , 2K ,1511.00
212488,Quique Cebriá,22.00,Spain,62.00,71.00,SD Eibar, 350K , 2K ,893.00
222472,D. Granli,23.00,Norway,62.00,71.00,Stabæk Fotball, 400K , 1K ,1623.00
223752,M. Torres,21.00,Colombia,62.00,74.00,Atlético Bucaramanga, 475K , 1K ,1520.00
228616,D. Bertaud,19.00,France,62.00,76.00,Montpellier Hérault SC, 525K , 2K ,1094.00
233736,J. Ramírez,19.00,Colombia,62.00,81.00,Deportivo Pasto, 650K , 1K ,1545.00
239624,B. Rubio,20.00,Mexico,62.00,70.00,Tigres U.A.N.L., 450K , 9K ,1481.00
177160,P. Diouf,31.00,Senegal,62.00,62.00,Odds BK, 270K , 1K ,1623.00
201993,A. Tveter,26.00,Norway,62.00,63.00,Halmstads BK, 375K , 1K ,1619.00
229897,H. Ascroft,22.00,Australia,62.00,69.00,Central Coast Mariners, 375K , 1K ,1550.00
238089,Lee You Hyeon,20.00,Korea Republic,62.00,73.00,Jeonnam Dragons, 450K , 1K ,1603.00
240905,C. Aydin,23.00,Turkey,62.00,67.00,Kayserispor, 350K , 2K ,1634.00
236554,J. Möbius,20.00,Germany,62.00,76.00,VfL Wolfsburg, 675K , 8K ,1502.00
209675,J. Donacien,23.00,St Lucia,62.00,67.00,Accrington Stanley, 350K , 2K ,1560.00
223755,M. Ritter,22.00,Germany,62.00,71.00,SC Paderborn 07, 475K , 5K ,1576.00
224779,Hendrio,23.00,Brazil,62.00,68.00,FC Paços de Ferreira, 425K , 2K ,1554.00
240651,Duarte Valente,17.00,Portugal,62.00,74.00,Estoril Praia, 475K , 1K ,1641.00
240652,F. Brignani,19.00,Italy,62.00,76.00,Bologna, 600K , 4K ,1414.00
199181,Y. Tokunaga,33.00,Japan,62.00,62.00,F.C. Tokyo, 120K , 2K ,1654.00
224525,J. Sellars,21.00,England,62.00,72.00,Cheltenham Town, 500K , 2K ,1593.00
237581,D. Orgill,27.00,Jamaica,62.00,63.00,Wolfsberger AC, 350K , 3K ,1404.00
211214,F. Olinga,21.00,Cameroon,62.00,72.00,Royal Excel Mouscron, 500K , 2K ,1469.00
228366,M. Gillesphey,21.00,England,62.00,72.00,Newcastle United, 425K , 8K ,1451.00
232974,H. Hatao,26.00,Japan,62.00,65.00,Ventforet Kofu, 325K , 1K ,1514.00
234510,R. Adicéam,26.00,France,62.00,65.00,Amiens SC Football, 260K , 3K ,868.00
238094,L. Gutiérrez,19.00,Bolivia,62.00,74.00,, $-   , $-   ,1671.00
186126,R. Flynn,28.00,Scotland,62.00,62.00,Oldham Athletic, 300K , 1K ,1717.00
